id,name,host_id,room_type,reviews_per_month,calculated_host_listings_count,host_listings_ratio,distance_from_mrt,reviews_per_availability_ratio,host_experience,price
50646,5,227796,1,0.28,0.6931471805599453,0.0008787346221441124,0.39969591721360415,0.04918032786885246,12.476649250079015,81
275343,5,1439258,1,0.23,3.4965075614664802,0.002431795729158751,0.7240282741186187,0.05421686746987952,62.93713610639664,44
275344,5,1439258,1,0.11,3.4965075614664802,0.002431795729158751,0.6616311725831073,0.036101083032490974,34.965075614664805,40
324945,2,1439258,1,0.15,3.4965075614664802,0.002431795729158751,0.6618821129786892,0.03812316715542522,45.454598299064244,44
330089,2,1439258,1,0.14,3.4965075614664802,0.002431795729158751,0.577592129960569,0.030120481927710843,34.965075614664805,40
330095,5,1439258,1,0.04,3.4965075614664802,0.002431795729158751,0.8093148716507195,0.008287292817679558,10.489522684399441,31
369141,2,1521514,1,1.17,1.9459101490553132,0.001965280052407468,0.10116889423163355,0.24633431085043989,163.4564525206463,60
395191,5,1975201,1,0.36,0.6931471805599453,8.010253123998718e-05,0.8490137361477192,0.07397260273972603,18.714973875118524,56
604966,5,2996022,2,0.13,0.6931471805599453,0.0008787346221441124,0.3944660432998291,0.030303030303030304,7.6246189861593985,276
696136,5,1289033,1,0.33,0.6931471805599453,0.0008787346221441124,0.31887033532572323,0.3076923076923077,19.408121055678468,100
756267,11,1584407,1,0.83,1.791759469228055,0.0016191709844559584,1.317020845278978,0.40476190476190477,121.83964390750774,165
764599,5,4030859,1,0.61,0.6931471805599453,0.00020911752404851526,0.31387277931910884,0.26666666666666666,33.27106466687737,51
765579,5,2413412,1,0.02,4.727387818712341,0.006515794985164931,0.19694978570210028,0.00546448087431694,9.454775637424682,44
815685,5,1439258,1,0.17,3.4965075614664802,0.002431795729158751,0.6658544032297903,0.0391566265060241,45.454598299064244,40
819034,5,1584407,2,0.46,1.791759469228055,0.0016191709844559584,1.6146735848009184,0.16666666666666666,66.29510036143803,300
819044,0,1584407,1,0.84,1.791759469228055,0.0016191709844559584,1.3436075908433178,0.39080459770114945,121.83964390750774,150
822413,11,3951127,2,0.11,1.3862943611198906,0.0006799637352674524,0.7749435313227696,0.026865671641791045,12.476649250079015,200
833289,0,4360831,1,0.05,0.6931471805599453,7.599361653621096e-05,1.102756747052211,0.009569377990430622,1.3862943611198906,150
881253,4,2413412,1,0.04,4.727387818712341,0.006515794985164931,0.17377724233705596,3.0,14.182163456137022,65
888196,11,4710327,2,0.19,0.6931471805599453,2.4313744559799654e-05,0.3271050769815976,0.09722222222222222,9.704060527839234,243
902669,5,2413412,1,0.15,4.727387818712341,0.0018387181507748883,0.18208770054933188,0.016666666666666666,28.364326912274045,35
922138,11,3951127,2,0.08,1.3862943611198906,8.745335820895522e-05,0.17096463957410865,0.017094017094017096,8.317766166719343,219
922509,0,2413412,1,0.16,4.727387818712341,0.006515794985164931,0.1604508232922899,0.017964071856287425,28.364326912274045,60
1142414,5,2413412,1,0.05,4.727387818712341,0.0018832708378873737,0.46791540498939793,0.00554016620498615,9.454775637424682,49
1178486,5,6448029,1,0.18,0.6931471805599453,1.681491819542298e-05,0.7710576838292432,14.0,9.704060527839234,81
1183421,10,6473817,2,0.4,1.0986122886681098,0.00033433634236041456,0.25920050312602105,0.23333333333333334,30.761144082707073,231
1199033,7,1322402,2,0.39,0.6931471805599453,0.0003238341968911917,0.9409403495534606,0.10431654676258993,20.101268236238415,190
1210268,5,6609641,2,0.61,2.995732273553991,0.0043064369900271985,0.350625911451017,0.1268882175226586,125.82075548926761,319
1229614,12,6609641,2,0.42,2.995732273553991,0.0043064369900271985,0.5600710319101107,29.0,86.87623593306573,149
1233249,5,6609641,2,0.41,2.995732273553991,0.0043064369900271985,0.566795719296435,0.08504398826979472,86.87623593306573,240
1242205,9,3589987,1,0.14,1.0986122886681098,0.0006476683937823834,1.0873730961553152,10.0,10.986122886681098,137
1244654,0,2413412,1,0.11,4.727387818712341,0.006515794985164931,0.05476960533045396,0.01238390092879257,18.909551274849363,58
1249555,5,2413412,1,0.03,4.727387818712341,0.0018832708378873737,0.21587907844754275,0.003003003003003003,4.727387818712341,56
1261443,0,2413412,1,0.1,4.727387818712341,0.006515794985164931,0.037666292022114294,0.008403361344537815,14.182163456137022,65
1277842,5,6954638,1,0.1,2.302585092994046,0.0011078286558345643,1.7067091559369847,7.0,16.11809565095832,60
1277919,5,6954638,0,0.27,2.302585092994046,0.0011078286558345643,1.7309710674466625,0.03197674418604651,25.328436022934504,50
1302185,5,7080517,2,1.11,2.4849066497880004,0.00018058838980824796,0.39523001814491104,0.23782234957020057,206.24725193240403,129
1363204,5,2413412,1,0.04,4.727387818712341,0.006515794985164931,0.01034321813965066,0.008287292817679558,14.182163456137022,60
1466685,5,4153568,1,0.4,0.6931471805599453,0.00020911752404851526,0.6141658886185634,0.37662337662337664,20.101268236238415,44
1485189,5,7945059,1,0.79,0.6931471805599453,0.00022665457842248413,1.4035811529169913,0.68,35.350506208557206,104
1508829,5,2413412,1,0.13,4.727387818712341,0.0018832708378873737,0.06988904403055315,0.022222222222222223,37.81910254969873,40
1521198,5,8107070,1,0.49,0.6931471805599453,1.681491819542298e-05,0.46835801338780586,0.3235294117647059,15.249237972318797,76
1599599,5,8527085,2,0.19,3.6635616461296463,0.015409570154095702,0.16894081067293842,0.025714285714285714,32.972054815166814,300
1615074,0,2413412,1,0.17,4.727387818712341,0.006515794985164931,0.120967061993178,0.008403361344537815,14.182163456137022,67
1622505,7,1584407,1,0.39,1.791759469228055,0.0016191709844559584,1.5486450978263764,0.12053571428571429,48.377505669157486,165
1647014,5,8740203,1,1.1,1.0986122886681098,4.862748911959931e-05,1.0418885825915951,0.22740524781341107,85.69175851611256,89
1654840,5,8773916,1,0.08,2.0794415416798357,0.0003189792663476874,0.3739639964961744,0.008547008547008548,4.1588830833596715,90
1656833,5,8783465,1,1.0,1.0986122886681098,4.862748911959931e-05,0.6659345414480149,1.0,1.0986122886681098,131
1678754,5,8881470,0,0.04,1.791759469228055,0.000290883704694863,0.03628331382764003,0.007246376811594203,3.58351893845611,300
1678755,5,8881470,0,1.22,1.791759469228055,0.000290883704694863,0.038539511780877236,0.27759197324414714,148.71603594592855,50
1715479,11,9046411,2,0.18,0.6931471805599453,0.0003161555485298767,0.14160083424228131,0.03642384105960265,7.6246189861593985,194
1719704,11,2413412,1,0.08,4.727387818712341,0.006515794985164931,0.14176029656658978,0.008403361344537815,14.182163456137022,56
1766900,5,11390076,1,0.39,2.9444389791664403,0.005895840157222404,0.6740781679292258,0.03283582089552239,32.38882877083084,85
1805143,5,9461671,2,0.28,0.6931471805599453,1.641712634620436e-05,0.4316647020580899,0.057057057057057055,13.16979643063896,169
1833950,6,6609641,2,0.35,2.995732273553991,0.0043064369900271985,0.2961365748583615,0.06557377049180328,71.89757456529578,160
1848152,5,1305358,1,0.09,0.6931471805599453,5.81767409389726e-05,0.08951489056855726,0.10909090909090909,4.1588830833596715,50
1887198,1,9817303,2,0.57,1.0986122886681098,0.00033433634236041456,0.14617478344830026,0.035256410256410256,12.084735175349207,219
1900478,5,2413412,1,0.03,4.727387818712341,0.0018387181507748883,0.12136628313134416,0.002824858757062147,4.727387818712341,40
2001199,7,10307677,2,0.05,1.0986122886681098,0.0004182350480970305,0.6461700153878219,2.0,2.1972245773362196,140
2030544,7,6099546,2,0.12,0.6931471805599453,2.9151119402985074e-05,0.410502043740656,8.0,5.545177444479562,240
2030663,5,9900768,1,0.03,1.3862943611198906,7.294123367939897e-05,0.8338197844898446,0.011494252873563218,2.772588722239781,360
2036711,5,10426671,1,0.77,1.0986122886681098,0.0004182350480970305,0.5533358074464925,0.1416184971098266,53.83200214473738,60
2085130,5,9900768,1,0.18,1.3862943611198906,7.294123367939897e-05,0.9829842143034215,0.06077348066298342,15.249237972318797,381
2090082,6,10248444,2,1.46,3.8918202981106265,0.003844921499519385,0.23503003971261235,0.3048780487804878,389.18202981106265,140
2090132,6,10248444,2,1.55,3.8918202981106265,0.003844921499519385,0.531056000757107,0.33024691358024694,416.42477189783705,140
2128831,5,10861133,1,0.18,2.4849066497880004,0.00018496410014965278,0.539225829516618,0.022284122562674095,19.879253198304003,99
2128875,7,1469421,2,0.18,0.6931471805599453,2.4313744559799654e-05,0.3831178413765128,7.0,4.852030263919617,89
2142826,5,9900768,1,0.36,1.3862943611198906,7.294123367939897e-05,1.096581716529147,0.11602209944751381,29.112181583517703,281
2146015,5,10248444,1,1.44,3.8918202981106265,0.003844921499519385,0.5764253443872125,0.2824207492795389,381.3983892148414,87
2163108,5,2413412,1,0.04,4.727387818712341,0.006515794985164931,0.08161689101887022,0.005988023952095809,9.454775637424682,50
2362558,4,12067440,1,0.35,3.044522437723423,0.0003362983639084596,0.418271660755797,0.06424581005586592,70.02401606763873,342
2377875,4,9205954,1,0.77,0.6931471805599453,1.681491819542298e-05,0.42584882901731863,52.0,36.04365338911715,58
2387096,4,12067440,1,0.04,3.044522437723423,0.0003362983639084596,0.4296933322106734,0.0056022408963585435,6.089044875446846,253
2387588,4,12067440,1,0.77,3.044522437723423,0.0003362983639084596,0.3920788711942074,0.13370473537604458,146.1370770107243,303
2387687,4,12067440,1,0.99,3.044522437723423,0.0003362983639084596,0.406832790195777,0.0807799442896936,88.29115069397926,54
2387715,4,12067440,1,1.05,3.044522437723423,0.0003362983639084596,0.38895571282992,0.13850415512465375,152.22612188617114,135
2387730,4,12067440,1,0.13,3.044522437723423,0.0003362983639084596,0.3593723989616119,0.016483516483516484,18.26713462634054,54
2427007,4,5116800,2,0.1,0.6931471805599453,0.0008787346221441124,0.4176302237625846,0.025210084033613446,2.0794415416798357,119
2451003,7,12532802,2,0.47,1.0986122886681098,0.0006323110970597534,0.2535017458241086,0.09144542772861357,34.056980948711406,108
2484135,5,10426671,1,0.88,1.0986122886681098,0.0004182350480970305,0.37284825639538394,0.1623931623931624,62.62090045408226,60
2488042,5,1346787,1,0.29,1.3862943611198906,0.0001745302228169178,0.10620776734437402,19.0,26.33959286127792,67
2532466,11,6473817,2,0.37,1.0986122886681098,0.0001163534818779452,0.39970622947735845,0.08275862068965517,26.366694928034633,250
2547370,5,13043889,1,0.12,1.0986122886681098,0.00015198723307242192,0.9803461433031538,0.00273224043715847,1.0986122886681098,119
2547778,5,8948251,1,0.07,4.430816798843313,0.0013956382102201072,0.33317773198246275,0.0030120481927710845,4.430816798843313,36
2612906,6,10248444,2,1.08,3.8918202981106265,0.003844921499519385,0.28162619509002484,0.21739130434782608,272.4274208677439,128
2673027,5,13685764,1,0.65,0.6931471805599453,2.4313744559799654e-05,0.4699185952375947,0.19907407407407407,29.805328764077647,81
2752673,11,8492007,2,0.4,5.318119993844216,0.0034134283936708646,0.38867407430704265,0.7058823529411765,127.63487985226118,200
2764928,4,14143199,2,0.11,0.6931471805599453,8.010253123998718e-05,0.4081760726746982,0.3888888888888889,4.852030263919617,150
2838555,5,14521708,2,0.82,4.219507705176107,0.001099947465195692,0.34513817338966957,1.1304347826086956,219.41440066915757,90
2840554,5,14521708,2,0.68,4.219507705176107,0.001099947465195692,0.32681574972875643,0.5945945945945946,185.6583390277487,93
2858696,5,10248444,2,1.53,3.8918202981106265,0.003844921499519385,0.4297077311321593,0.3069620253164557,377.50656891673077,200
2922184,5,1439258,1,0.18,3.4965075614664802,0.003938946331856229,0.42018343752315873,0.022792022792022793,27.972060491731842,49
2960181,11,229339,2,0.28,3.295836866004329,0.0019758340299414847,0.501568559181136,0.05014749262536873,56.029226722073595,139
3000736,11,15295886,0,0.31,1.3862943611198906,5.044475458626894e-05,0.40328697766141636,19.0,26.33959286127792,35
3075620,7,7044509,1,0.1,1.0986122886681098,0.0006323110970597534,0.04774301526876996,0.027777777777777776,6.591673732008658,110
3078453,5,15666562,2,0.11,0.6931471805599453,0.00020911752404851526,0.20688690406371016,0.01639344262295082,4.1588830833596715,228
3085308,5,15699865,2,0.06,0.6931471805599453,7.599361653621096e-05,0.6687083275448903,4.0,2.772588722239781,254
3116909,6,10248444,2,1.5,3.8918202981106265,0.003844921499519385,0.2957027127896161,0.30392156862745096,361.93928772428825,125
3140972,5,14521708,2,0.99,4.219507705176107,0.001099947465195692,0.3254571532267006,0.8076923076923077,265.82898542609473,92
3141018,15,7512511,2,0.05,0.6931471805599453,1.681491819542298e-05,0.24033042042664382,3.0,2.0794415416798357,300
3141692,5,10861133,1,0.67,2.4849066497880004,0.00018496410014965278,0.41147447486191585,0.08469945355191257,77.03210614342801,137
3142075,5,10861133,0,0.08,2.4849066497880004,0.00018496410014965278,0.3271746499453349,0.01366120218579235,12.424533248940001,44
3142155,5,10861133,1,0.08,2.4849066497880004,0.00018496410014965278,0.3208098965480882,0.0058309037900874635,4.969813299576001,60
3144267,5,14521708,2,1.13,4.219507705176107,0.001099947465195692,0.5818836266004378,0.7294117647058823,261.6094777209186,85
3179080,11,15295886,0,0.28,1.3862943611198906,5.044475458626894e-05,0.5440365549651812,18.0,24.95329850015803,37
3207194,11,7095710,2,1.03,2.5649493574615367,0.0006981208912676712,0.1730616345569837,0.14606741573033707,133.37736658799992,131
3209809,6,10723468,2,0.03,0.6931471805599453,5.81767409389726e-05,0.07383908427785289,0.0035335689045936395,0.6931471805599453,126
3212083,5,8060780,1,0.27,0.6931471805599453,5.81767409389726e-05,0.12965631880427883,0.04644808743169399,11.78350206951907,200
3258894,5,14521708,2,0.66,4.219507705176107,0.001099947465195692,0.34198150714135545,1.5185185185185186,172.99981591222038,85
3265545,6,6145399,2,0.03,0.6931471805599453,8.010253123998718e-05,0.48262335922407223,2.0,1.3862943611198906,181
3380992,11,8492007,2,0.35,5.318119993844216,0.0033326766482794853,0.6653393178192091,0.06232294617563739,116.99863986457275,200
3479493,0,17526618,0,1.3,2.6390573296152584,0.0007562976322066438,0.055128505685243356,1.702127659574468,211.12458636922068,31
3580558,7,8624816,2,0.29,0.6931471805599453,0.00016716817118020728,0.7139803372141875,18.0,12.476649250079015,206
3587207,4,3579971,2,0.69,0.6931471805599453,0.0008787346221441124,1.5594756664535767,1.5769230769230769,28.419034402957756,150
3667894,5,2413412,1,0.32,4.727387818712341,0.006515794985164931,0.16877131041806645,0.0027624309392265192,4.727387818712341,60
3671451,5,14521708,2,0.66,4.219507705176107,0.001099947465195692,0.539521694361641,0.2962962962962963,168.78030820704427,89
3717196,0,17526618,0,0.3,2.6390573296152584,0.0007562976322066438,0.24132543387602404,0.04918032786885246,47.50303193307465,31
3717217,5,17526618,1,0.82,2.6390573296152584,0.0007562976322066438,0.09201292433245964,0.28402366863905326,126.6747518215324,140
3752662,5,14521708,2,0.96,4.219507705176107,0.001099947465195692,0.3563670388604917,0.6781609195402298,248.9509546053903,85
3790364,5,14521708,2,0.42,4.219507705176107,0.001099947465195692,0.43431786396069705,0.29411764705882354,105.48769262940267,93
3802621,5,8773916,1,0.44,2.0794415416798357,0.0003189792663476874,0.45606272907814577,0.08547008547008547,41.58883083359672,58
3803160,5,8773916,1,0.1,2.0794415416798357,0.0003189792663476874,0.3867744420038666,0.02564102564102564,12.476649250079014,90
3822245,6,10248444,2,1.03,3.8918202981106265,0.003844921499519385,0.48681961566098564,0.1863905325443787,245.18467878096948,137
3838311,5,4367042,1,0.53,1.3862943611198906,0.0026362038664323375,0.7672965938008148,0.2857142857142857,36.04365338911715,150
3844690,7,19817950,2,1.01,1.3862943611198906,0.0006799637352674524,0.5426506146208275,1.6486486486486487,84.56395602831333,237
3859180,5,14521708,2,1.28,4.219507705176107,0.001099947465195692,0.3065000162030119,7.090909090909091,329.1216010037363,90
3863231,5,14521708,2,1.0,4.219507705176107,0.001099947465195692,0.33037872215889463,0.782051282051282,257.3899700157425,94
3874257,11,3777699,2,1.25,0.6931471805599453,1.641712634620436e-05,0.8043579933863436,0.4573170731707317,51.986038541995896,199
3902423,5,20189155,1,0.09,0.6931471805599453,7.599361653621096e-05,0.6051700474224306,5.0,3.4657359027997265,65
3924672,5,10352561,1,0.13,1.0986122886681098,0.0008110300081103001,0.8477602836816133,0.0027624309392265192,1.0986122886681098,122
3925851,5,9794916,2,2.2,1.3862943611198906,0.0001367053998632946,0.24135326091654197,1.0266666666666666,106.74466580623158,244
3980202,5,8773916,1,0.47,2.0794415416798357,0.0003189792663476874,0.2566714312804431,0.11965811965811966,58.2243631670354,58
3987557,11,8492007,2,0.78,5.318119993844216,0.0034134283936708646,0.060341848506717144,0.17870722433460076,249.95163971067817,387
3987930,5,14521708,2,1.22,4.219507705176107,0.001099947465195692,0.46981227765164363,0.5140845070422535,308.0240624778558,83
3988536,5,14521708,2,0.68,4.219507705176107,0.001099947465195692,0.6015820231045658,8.0,168.78030820704427,90
3990431,5,8773916,1,0.2,2.0794415416798357,0.0003189792663476874,0.5154530139689193,0.042735042735042736,20.79441541679836,58
3995441,5,14521708,2,0.83,4.219507705176107,0.001099947465195692,0.277814857480202,0.7538461538461538,206.75587755362923,90
4007891,4,12067440,1,0.66,3.044522437723423,0.0003362983639084596,0.37513571389385386,0.0584958217270195,63.93497119219188,62
4008569,11,8492007,2,0.54,5.318119993844216,0.00493569014563933,0.7705246715885191,0.11594202898550725,170.17983980301491,358
4021128,7,1275947,2,0.2,0.6931471805599453,0.0008787346221441124,0.9278245923680958,0.11428571428571428,5.545177444479562,160
4022486,5,14521708,2,0.79,4.219507705176107,0.001099947465195692,0.5165004751628567,0.33064516129032256,172.99981591222038,85
4026199,5,6609641,2,0.48,2.995732273553991,0.0043064369900271985,0.5202267961557596,0.07988980716253444,86.87623593306573,281
4027867,7,20883050,1,0.8,3.6375861597263857,0.0006074336748095613,0.5727280451261791,0.13544668587896252,170.96654950714012,60
4041554,5,14521708,2,1.37,4.219507705176107,0.001099947465195692,0.5621226636156745,1.0285714285714285,303.8045547726797,85
4054698,0,17526618,0,0.77,2.6390573296152584,0.0007562976322066438,0.21249090253804753,0.12087912087912088,116.11852250307138,31
4069756,0,17526618,0,0.31,2.6390573296152584,0.0007562976322066438,0.11641744081935528,0.04918032786885246,47.50303193307465,31
4087935,5,21022554,1,0.22,1.0986122886681098,4.862748911959931e-05,0.37773728185513217,0.03651685393258427,14.281959752685427,89
4108447,5,21315137,2,1.64,2.0794415416798357,0.00011770442736796085,0.3011100883176597,0.2784090909090909,203.7852710846239,249
4124908,11,8492007,2,0.44,5.318119993844216,0.00493569014563933,1.0856359003997744,0.09923664122137404,138.27111983994962,237
4138944,6,6609641,2,0.81,2.995732273553991,0.0043064369900271985,0.494914812677614,0.13753581661891118,143.79514913059157,118
4139205,5,10248444,1,1.71,3.8918202981106265,0.003844921499519385,0.40767865067889103,0.29673590504451036,389.18202981106265,94
4179725,11,912064,2,0.07,0.6931471805599453,0.0003238341968911917,0.8701543487052503,4.0,2.772588722239781,164
4252548,5,14521708,2,0.95,4.219507705176107,0.001099947465195692,0.38404471749966296,0.7857142857142857,232.07292378468588,94
4309836,5,9008551,2,0.63,0.6931471805599453,1.681491819542298e-05,0.6781546149357098,0.10557184750733138,24.95329850015803,131
4318386,7,16319873,1,0.05,0.6931471805599453,7.599361653621096e-05,1.099926079513101,1.0,0.6931471805599453,89
4360679,5,20883050,1,1.86,3.6375861597263857,0.0006074336748095613,0.45767705031864603,0.3263473053892216,396.49689141017603,60
4360811,5,20883050,1,1.73,3.6375861597263857,0.0006074336748095613,0.5431737933674436,0.29394812680115273,371.03378829209134,60
4380000,7,11390076,1,0.11,2.9444389791664403,0.005895840157222404,0.518126207611398,0.01643835616438356,17.66663387499864,99
4430984,7,22791622,2,0.04,0.6931471805599453,5.81767409389726e-05,0.3556883071652073,2.0,1.3862943611198906,250
4431879,11,8492007,2,0.49,5.318119993844216,0.00493569014563933,0.9353762833413576,0.10852713178294573,148.90735982763806,149
4434265,5,14521708,2,0.62,4.219507705176107,0.001099947465195692,0.5283277968409118,0.66,139.24375427081154,92
4441346,4,23053315,2,0.07,0.6931471805599453,1.681491819542298e-05,0.9450572728948169,0.01904761904761905,2.772588722239781,100
4450681,5,6609641,2,0.26,2.995732273553991,0.0043064369900271985,0.4223895247303509,0.045454545454545456,44.93598410330986,240
4499317,4,23336011,2,0.69,3.713572066704308,0.0011660447761194029,0.2872276479017613,0.11142061281337047,148.54288266817233,181
4505008,7,20883050,1,0.85,3.6375861597263857,0.0006074336748095613,0.44123505851857486,0.16065573770491803,178.2417218265929,60
4521061,7,8786227,2,0.25,0.6931471805599453,7.599361653621096e-05,0.6486484724655124,14.0,9.704060527839234,181
4526703,5,23466247,1,0.11,1.0986122886681098,3.362983639084596e-05,0.058881158539695326,0.01639344262295082,6.591673732008658,131
4526966,4,1644940,1,0.26,1.0986122886681098,4.862748911959931e-05,0.19887529563858924,0.07075471698113207,16.479184330021646,69
4527878,5,14521708,2,0.33,4.219507705176107,0.001099947465195692,0.5042132900003123,0.25333333333333335,80.17064639834604,87
4528765,11,8492007,2,0.16,5.318119993844216,0.00493569014563933,1.068492725649785,0.03260869565217391,47.86307994459794,201
4541072,5,11390076,1,0.35,2.9444389791664403,0.0037641154328732747,0.4862991336460048,0.058365758754863814,44.1665846874966,75
4545820,5,20883050,1,1.09,3.6375861597263857,0.0006074336748095613,0.39152489400516327,0.18051575931232092,229.1679280627623,60
4561463,5,23314147,1,0.02,0.6931471805599453,8.010253123998718e-05,0.446747087162151,1.0,0.6931471805599453,119
4561484,5,14521708,2,0.89,4.219507705176107,0.001099947465195692,0.45900499386474464,0.7205882352941176,206.75587755362923,85
